"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
10,"甲方乙方我很喜欢。小人物的荒诞悲喜。。但是这个电影看完都觉得很生气，完全是导演将他自己堆积的不满倾倒式的发泄。是完全的恶意而不是他所谓的讽刺。要知道讽刺也是一门精妙的艺术手法绝不等同于恶意发泄。。。","Party B, Party B, I like it very much. The absurd and little.. But the film was very angry at the end of the movie, and it was completely the director's discontent of his own accumulation. It was complete malice, not what he called sarcasm. To know that irony is also an exquisite artistry is never equated with maliciously venting.",0.806363
10,"电影3个小故事和一个狗尾巴。第一个挺欢乐，第二个前面还行，宝强哥就是冯导给咱笑张开的嘴巴里面塞进去的一个苍蝇，从此恶心到最后。看前40分钟就行了的电影。傻逼的无聊电影，真是不骂不爽，还特么是限价片，又贵又烂。","The film is 3 little stories and a dog's tail. The first is very happy, the second front is OK, and the big brother is a fly in the mouth that Feng leads me to smile open. From then on, it is nauseous to the end. Look at the movie in the first 40 minutes. The movie is really boring idiot, don't scold uncomfortable, it is also special is the price, expensive and bad.",0.885125
10,"电影啥的还是有个整体好，不然就整三个小片子好了。说到底就是有钱没钱，所以没新意顺带俗。结尾的道歉有点呵呵。另说白百合演技什么的差劲啊，说话神态从失恋三十三天到现在就一个样，完全无法入戏。别自认一副清新文艺范了好嘛","The movie still has a good whole, or the whole three small films are good. In the end, it is money and money, so there is no new and popular. The end of the apology is a little hehe. The other white lily acting what bad ah, speak expression from thirty-three lovelorn is now a kind of completely unable to enter the play. Don't think a fresh art fan well",0.847204
10,"电影就是个商品，观众花了钱，觉得花的不值，发发牢骚也被大导演回击，你去饭店花钱吃到了恶心的菜，还要坐着等厨子骂你，一点脸都不要了。","The movie is a commodity, the audience spent money, feel worthless, complaining and being hit by the director. You go to the restaurant to pay for the disgusting dishes, and sit around waiting for the cook to curse you.",0.730851
10,"电影是真心不好看 不过宋丹丹演的挺好","The movie is really not good, but Song Dandan is good",0.755465
10,"电影本身没啥意思，三个故事无比俗套，勉强加些社会热点段子，可惜都是老段子，早就没有笑料，最后再来个俗套的煽情，总之一切都是大家在网上已经见过的，还有最后一辆车的笑话，也太老了，整个就是炒剩饭。讽刺的俗套而没深度，越发让人觉得导演的肤浅！另外：看到第三个故事时睡着了。。。","The film itself means nothing, the three story very cliche, barely add some social hot piece, but unfortunately the old piece, have no jokes, finally again a threadbare sensational, so everything is everyone on the Internet has been seen before, and the last car of the joke, too old, the whole is fried leftovers. The irony of the Convention and no depth, more and more people feel the superficiality of director! And I fell asleep when I saw the third stories.",0.821811
10,"电影没啥好说的，差点我都睡着了，不过影片让我知道，海南风景.确实不错，西湖边全是富人别墅。","There was nothing to say about the film, I almost fell asleep, but the film let me know, Hainan scenery. It's really good, West Lake is full of rich villas.",0.764128
10,"电影里他们的公司誓言挺合适的，看这片就是成全别人，恶心自己。从小到大看过的最烂的一部电影，没有之一。其它烂片使劲想想好歹能挖掘出一两点优点，这片简直呵呵哒。负分滚粗（︶︿︶）=凸","In the movie their company oath is right, look at this piece is to be complete others, nausea themselves. None of the worst films that have been seen from small to large. Other films can dig out somehow think hard about one or two advantages, this piece is ha da. Negative roll rough (^))) = convex",0.832556
10,"画面越来越好看了，却越来越不走心了。用这部烂片来结束我的2013也不错，2013就这么结束了，我很害怕。","The picture is more and more good, but more and more not the heart. With this movie to the end of my 2013 is good, that is the end of the 2013, I am afraid.",0.855339
10,"相信人民的智慧就好，不要总以为自己被潜规则了。看看人家2001太空漫游，所有人都看不懂8.5分，你这个所有人都看懂了，5.5分，这就是差距。","It is good to believe in the wisdom of the people, and do not always think that they are hidden from the rules. Look at people's 2001 space roaming, everyone can't understand 8.5 points, you all understand, 5.5 points, this is the gap.",0.873828
10,"看之前网上已经恶评如潮了，看之后觉得大家怎么恶评都不为过，没有多少笑点，主题混乱，不知道想要说什么，想讽刺世俗、官场腐败？但是却又磕磕绊绊，像是结巴了似的，没一句顺畅话。作为喜剧片，这是一部非常无趣的片子，看的人昏昏欲睡。还有莫名其妙的开头和莫名其妙的结尾……","Before reading, the Internet has been in bad reviews. After watching it, we can not think of any bad reviews. There is not much laughter, confusion in the theme, not knowing what to say, and to satirize the corruption in the secular and officialdom. But like stumbling, stuttering like, not a smooth. As a comedy, it was a very boring film, and the people were sleepy. There are some inexplicable beginnings and indescribable ends...",0.739237
10,"看了这么多年电影第一次在电影院睡着了…剧情没特色 远不及甲方乙方 结尾突兀 演员表现力倒是都很不错","I saw the film for the first time in the cinema for the first time. The plot has no characteristic far less than party a party and party party end of the abrupt actor expressive power is very good",0.877809
10,"看了这部电影，以后再也不会花钱去电影院看冯小刚的电影了。不谈电影的艺术性（因为整部影片毫无电影的艺术性），前两段勉强结合网络上的梗还算有笑点，从宋丹丹出场后就可以直接睡到影片结束了。","Looking at the movie, you won't spend any more money on Feng Xiaogang's movie in the cinema. No mention of the artistry of the movie (because the art of the movie is completely without the movie), the first two sections barely grate with the stem on the Internet. After Song Dandan came out, he could sleep directly to the end of the movie.",0.838355
10,"看出来刚哥最近缺钱缺的厉害，旅游宣传片，会所广告，感觉到了导演的挣扎，想要大雅1942却不赚钱，想要大俗却叫好，可惜已经过了冯氏喜剧的时代，大家笑点都高了，只能凑部明摆着圈钱的戏让愿者上钩了。","See brother just recently missing money badly, tourism, club advertising, feel the director of the struggle, want, 1942 does not make money, but to popular applause, but has been Feng's comedy era, all bursting point are high, only make up of obvious quanqian play lets take the bait the.",0.753716
10,"看到一半睡着也够可以了，我只为了纪念下当初三人的美好时光","It's OK to see half sleep. I just remember the good times of the three people.",0.778476
